compound_entity	drugbank_id	drug_name	relation	disease_entity	umls_cui	disease_name	sem_type	label	num_raw_rows
Compound::DB00563	DB00563	Methotrexate	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280281	C0280281	Regional Urothelial Carcinoma of the Renal Pelvis and Ureter	Neoplastic Process	failed_like	1
Compound::DB00570	DB00570	Vinblastine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280281	C0280281	Regional Urothelial Carcinoma of the Renal Pelvis and Ureter	Neoplastic Process	failed_like	1
Compound::DB00997	DB00997	Doxorubicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280281	C0280281	Regional Urothelial Carcinoma of the Renal Pelvis and Ureter	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280353	C0280353	stage III squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	1
Compound::DB00317	DB00317	Gefitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280353	C0280353	stage III squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280353	C0280353	stage III squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	3
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280353	C0280353	stage III squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280355	C0280355	Verrucous carcinoma of the oral cavity stage III	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280355	C0280355	Verrucous carcinoma of the oral cavity stage III	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280355	C0280355	Verrucous carcinoma of the oral cavity stage III	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280358	C0280358	stage IV squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	1
Compound::DB00317	DB00317	Gefitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280358	C0280358	stage IV squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280358	C0280358	stage IV squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	2
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280358	C0280358	stage IV squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280360	C0280360	Verrucous carcinoma of the oral cavity stage IV	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280360	C0280360	Verrucous carcinoma of the oral cavity stage IV	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280363	C0280363	recurrent squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280363	C0280363	recurrent squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	1
Compound::DB00530	DB00530	Erlotinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280363	C0280363	recurrent squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	1
Compound::DB00877	DB00877	Sirolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280363	C0280363	recurrent squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280363	C0280363	recurrent squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	1
Compound::DB01590	DB01590	Everolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280363	C0280363	recurrent squamous cell carcinoma of the lip and oral cavity	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280365	C0280365	Verrucous carcinoma of the oral cavity recurrent	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280365	C0280365	Verrucous carcinoma of the oral cavity recurrent	Neoplastic Process	failed_like	1
Compound::DB00530	DB00530	Erlotinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280365	C0280365	Verrucous carcinoma of the oral cavity recurrent	Neoplastic Process	failed_like	1
Compound::DB00877	DB00877	Sirolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280365	C0280365	Verrucous carcinoma of the oral cavity recurrent	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280365	C0280365	Verrucous carcinoma of the oral cavity recurrent	Neoplastic Process	failed_like	1
Compound::DB01590	DB01590	Everolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280365	C0280365	Verrucous carcinoma of the oral cavity recurrent	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280372	C0280372	Oropharyngeal squamous cell carcinoma stage III	Neoplastic Process	failed_like	1
Compound::DB00317	DB00317	Gefitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280372	C0280372	Oropharyngeal squamous cell carcinoma stage III	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280372	C0280372	Oropharyngeal squamous cell carcinoma stage III	Neoplastic Process	failed_like	4
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280372	C0280372	Oropharyngeal squamous cell carcinoma stage III	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280374	C0280374	stage IV squamous cell carcinoma of the oropharynx	Neoplastic Process	failed_like	1
Compound::DB00317	DB00317	Gefitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280374	C0280374	stage IV squamous cell carcinoma of the oropharynx	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280374	C0280374	stage IV squamous cell carcinoma of the oropharynx	Neoplastic Process	failed_like	2
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280374	C0280374	stage IV squamous cell carcinoma of the oropharynx	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280376	C0280376	Oropharyngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280376	C0280376	Oropharyngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00530	DB00530	Erlotinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280376	C0280376	Oropharyngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00877	DB00877	Sirolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280376	C0280376	Oropharyngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280376	C0280376	Oropharyngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB01590	DB01590	Everolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280376	C0280376	Oropharyngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280382	C0280382	Nasopharyngeal squamous cell carcinoma stage III	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280382	C0280382	Nasopharyngeal squamous cell carcinoma stage III	Neoplastic Process	failed_like	2
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280382	C0280382	Nasopharyngeal squamous cell carcinoma stage III	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280384	C0280384	Nasopharyngeal squamous cell carcinoma stage IV	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280384	C0280384	Nasopharyngeal squamous cell carcinoma stage IV	Neoplastic Process	failed_like	2
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280384	C0280384	Nasopharyngeal squamous cell carcinoma stage IV	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280386	C0280386	Nasopharyngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280386	C0280386	Nasopharyngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280386	C0280386	Nasopharyngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280390	C0280390	Squamous cell carcinoma of the hypopharynx stage III	Neoplastic Process	failed_like	1
Compound::DB00317	DB00317	Gefitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280390	C0280390	Squamous cell carcinoma of the hypopharynx stage III	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280390	C0280390	Squamous cell carcinoma of the hypopharynx stage III	Neoplastic Process	failed_like	3
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280390	C0280390	Squamous cell carcinoma of the hypopharynx stage III	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280391	C0280391	Squamous cell carcinoma of the hypopharynx stage IV	Neoplastic Process	failed_like	1
Compound::DB00317	DB00317	Gefitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280391	C0280391	Squamous cell carcinoma of the hypopharynx stage IV	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280391	C0280391	Squamous cell carcinoma of the hypopharynx stage IV	Neoplastic Process	failed_like	3
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280391	C0280391	Squamous cell carcinoma of the hypopharynx stage IV	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280392	C0280392	Squamous cell carcinoma of the hypopharynx recurrent	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280392	C0280392	Squamous cell carcinoma of the hypopharynx recurrent	Neoplastic Process	failed_like	1
Compound::DB00530	DB00530	Erlotinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280392	C0280392	Squamous cell carcinoma of the hypopharynx recurrent	Neoplastic Process	failed_like	1
Compound::DB00877	DB00877	Sirolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280392	C0280392	Squamous cell carcinoma of the hypopharynx recurrent	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280392	C0280392	Squamous cell carcinoma of the hypopharynx recurrent	Neoplastic Process	failed_like	1
Compound::DB01590	DB01590	Everolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280392	C0280392	Squamous cell carcinoma of the hypopharynx recurrent	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280397	C0280397	Laryngeal squamous cell carcinoma stage III	Neoplastic Process	failed_like	1
Compound::DB00317	DB00317	Gefitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280397	C0280397	Laryngeal squamous cell carcinoma stage III	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280397	C0280397	Laryngeal squamous cell carcinoma stage III	Neoplastic Process	failed_like	3
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280397	C0280397	Laryngeal squamous cell carcinoma stage III	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280398	C0280398	Laryngeal verrucous carcinoma stage III	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280398	C0280398	Laryngeal verrucous carcinoma stage III	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280398	C0280398	Laryngeal verrucous carcinoma stage III	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280399	C0280399	Laryngeal squamous cell carcinoma stage IV	Neoplastic Process	failed_like	1
Compound::DB00317	DB00317	Gefitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280399	C0280399	Laryngeal squamous cell carcinoma stage IV	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280399	C0280399	Laryngeal squamous cell carcinoma stage IV	Neoplastic Process	failed_like	2
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280399	C0280399	Laryngeal squamous cell carcinoma stage IV	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280400	C0280400	Laryngeal verrucous carcinoma stage IV	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280400	C0280400	Laryngeal verrucous carcinoma stage IV	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280401	C0280401	Laryngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280401	C0280401	Laryngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00530	DB00530	Erlotinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280401	C0280401	Laryngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00877	DB00877	Sirolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280401	C0280401	Laryngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280401	C0280401	Laryngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB01590	DB01590	Everolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280401	C0280401	Laryngeal squamous cell carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280402	C0280402	Laryngeal verrucous carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280402	C0280402	Laryngeal verrucous carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00530	DB00530	Erlotinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280402	C0280402	Laryngeal verrucous carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00877	DB00877	Sirolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280402	C0280402	Laryngeal verrucous carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280402	C0280402	Laryngeal verrucous carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB01590	DB01590	Everolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280402	C0280402	Laryngeal verrucous carcinoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280411	C0280411	stage III squamous cell carcinoma of the paranasal sinus and nasal cavity	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280411	C0280411	stage III squamous cell carcinoma of the paranasal sinus and nasal cavity	Neoplastic Process	failed_like	2
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280411	C0280411	stage III squamous cell carcinoma of the paranasal sinus and nasal cavity	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280415	C0280415	stage IV squamous cell carcinoma of the paranasal sinus and nasal cavity	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280415	C0280415	stage IV squamous cell carcinoma of the paranasal sinus and nasal cavity	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280415	C0280415	stage IV squamous cell carcinoma of the paranasal sinus and nasal cavity	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280419	C0280419	recurrent squamous cell carcinoma of the paranasal sinus and nasal cavity	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280419	C0280419	recurrent squamous cell carcinoma of the paranasal sinus and nasal cavity	Neoplastic Process	failed_like	1
Compound::DB00530	DB00530	Erlotinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280419	C0280419	recurrent squamous cell carcinoma of the paranasal sinus and nasal cavity	Neoplastic Process	failed_like	1
Compound::DB00877	DB00877	Sirolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280419	C0280419	recurrent squamous cell carcinoma of the paranasal sinus and nasal cavity	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280419	C0280419	recurrent squamous cell carcinoma of the paranasal sinus and nasal cavity	Neoplastic Process	failed_like	1
Compound::DB01590	DB01590	Everolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280419	C0280419	recurrent squamous cell carcinoma of the paranasal sinus and nasal cavity	Neoplastic Process	failed_like	1
Compound::DB00188	DB00188	Bortezomib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280425	C0280425	Adult T-cell lymphoma/leukaemia stage III	Neoplastic Process	failed_like	1
Compound::DB00188	DB00188	Bortezomib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280426	C0280426	Adult T-cell lymphoma/leukaemia stage IV	Neoplastic Process	failed_like	1
Compound::DB00441	DB00441	Gemcitabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280426	C0280426	Adult T-cell lymphoma/leukaemia stage IV	Neoplastic Process	failed_like	1
Compound::DB00073	DB00073	Rituximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280427	C0280427	Adult T-cell lymphoma/leukaemia recurrent	Neoplastic Process	failed_like	1
Compound::DB00188	DB00188	Bortezomib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280427	C0280427	Adult T-cell lymphoma/leukaemia recurrent	Neoplastic Process	failed_like	1
Compound::DB00194	DB00194	Vidarabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280427	C0280427	Adult T-cell lymphoma/leukaemia recurrent	Neoplastic Process	failed_like	1
Compound::DB00441	DB00441	Gemcitabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280427	C0280427	Adult T-cell lymphoma/leukaemia recurrent	Neoplastic Process	failed_like	1
Compound::DB00480	DB00480	Lenalidomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280427	C0280427	Adult T-cell lymphoma/leukaemia recurrent	Neoplastic Process	failed_like	1
Compound::DB00531	DB00531	Cyclophosphamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280427	C0280427	Adult T-cell lymphoma/leukaemia recurrent	Neoplastic Process	failed_like	1
Compound::DB00688	DB00688	Mycophenolate mofetil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280427	C0280427	Adult T-cell lymphoma/leukaemia recurrent	Neoplastic Process	failed_like	1
Compound::DB00864	DB00864	Tacrolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280427	C0280427	Adult T-cell lymphoma/leukaemia recurrent	Neoplastic Process	failed_like	1
Compound::DB01024	DB01024	Mycophenolic acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280427	C0280427	Adult T-cell lymphoma/leukaemia recurrent	Neoplastic Process	failed_like	2
Compound::DB01041	DB01041	Thalidomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280427	C0280427	Adult T-cell lymphoma/leukaemia recurrent	Neoplastic Process	failed_like	1
Compound::DB01073	DB01073	Vidarabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280427	C0280427	Adult T-cell lymphoma/leukaemia recurrent	Neoplastic Process	failed_like	1
Compound::DB00041	DB00041	Aldesleukin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	1
Compound::DB00112	DB00112	Bevacizumab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	1
Compound::DB00194	DB00194	Vidarabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	1
Compound::DB00531	DB00531	Cyclophosphamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	2
Compound::DB00688	DB00688	Mycophenolate mofetil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	1
Compound::DB00773	DB00773	Etoposide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	2
Compound::DB00864	DB00864	Tacrolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	1
Compound::DB00928	DB00928	Mitoxantrone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	1
Compound::DB00987	DB00987	Cytarabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	2
Compound::DB01008	DB01008	Busulfan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	1
Compound::DB01024	DB01024	Mycophenolic acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	2
Compound::DB01073	DB01073	Vidarabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	1
Compound::DB01177	DB01177	Idarubicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	1
Compound::DB01204	DB01204	Etoposide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	1
Compound::DB01262	DB01262	Decitabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	2
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	1
Compound::DB04865	DB04865	Homoharringtonine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280449	C0280449	secondary acute myeloid leukemia	Neoplastic Process	failed_like	1
Compound::DB00049	DB00049	Rasburicase	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280451	C0280451	de novo myelodysplastic syndromes	Neoplastic Process	failed_like	1
Compound::DB00194	DB00194	Vidarabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280451	C0280451	de novo myelodysplastic syndromes	Neoplastic Process	failed_like	1
Compound::DB00437	DB00437	Allopurinol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280451	C0280451	de novo myelodysplastic syndromes	Neoplastic Process	failed_like	1
Compound::DB00531	DB00531	Cyclophosphamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280451	C0280451	de novo myelodysplastic syndromes	Neoplastic Process	failed_like	1
Compound::DB00688	DB00688	Mycophenolate mofetil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280451	C0280451	de novo myelodysplastic syndromes	Neoplastic Process	failed_like	1
Compound::DB00864	DB00864	Tacrolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0280451	C0280451	de novo myelodysplastic syndromes	Neoplastic Process	failed_like	1
